package,npm_link,version,size_bytes,file_count,nonempty_file_count,dependencies,dev_dependencies
@martincura/react-viro,https://www.npmjs.com/package/@martincura/react-viro,2.17.0-2,296572936,7476,5823,"{""prop-types"": ""^15.5.10""}",{}
com.unifyed.augmentedmaps,https://www.npmjs.com/package/com.unifyed.augmentedmaps,1.0.0,275943649,49,49,{},{}
javajre-darwin-64,https://www.npmjs.com/package/javajre-darwin-64,17.0.8,311304264,392,392,{},{}
react-native-securam-template,https://www.npmjs.com/package/react-native-securam-template,0.0.1,290417389,940,940,{},{}
npm_rn_poc,https://www.npmjs.com/package/npm_rn_poc,0.1.2,267489134,1217,1214,"{""react"": ""17.0.2"", ""react-native"": ""^0.67.2""}","{""@babel/core"": ""7.17.0"", ""@babel/runtime"": ""7.17.0"", ""@react-native-community/eslint-config"": ""2.0.0"", ""babel-jest"": ""26.6.3"", ""eslint"": ""^7.32.0"", ""jest"": ""26.6.3"", ""metro-react-native-babel-preset"": ""0.66.2"", ""react-test-renderer"": ""17.0.2""}"
react-native-webrtc-nitro,https://www.npmjs.com/package/react-native-webrtc-nitro,1.9.0,245334426,1314,1314,{},"{""@jamesacarr/eslint-formatter-github-actions"": ""^0.2.0"", ""@semantic-release/changelog"": ""^6.0.3"", ""@semantic-release/git"": ""^10.0.1"", ""@types/jest"": ""^30.0.0"", ""@types/react"": ""19.2.7"", ""clang-format-node"": ""^2.0.5"", ""conventional-changelog-conventionalcommits"": ""^9.1.0"", ""nitrogen"": ""0.32.0"", ""react"": ""19.2.3"", ""react-native"": ""0.83.1"", ""react-native-builder-bob"": ""^0.40.16"", ""react-native-nitro-modules"": ""0.32.0"", ""semantic-release"": ""^25.0.2"", ""typescript"": ""^5.9.3""}"
@openhps/rdf,https://www.npmjs.com/package/@openhps/rdf,1.1.7,239523965,1284,1284,"{""@comunica/query-sparql"": ""^4.2.0"", ""@inquirer/prompts"": ""^7.8.4"", ""@types/n3"": ""^1.26.0"", ""axios"": ""^1.11.0"", ""chalk"": ""^4"", ""fs-extra"": ""^11.3.1"", ""jsdoc3-parser"": ""^3.0.0"", ""jsonld"": ""^8.3.3"", ""n3"": ""^1.26.0"", ""rdfxml-streaming-parser"": ""^3.1.0"", ""sparqljs"": ""^3.7.3"", ""wkt"": ""^0.1.1""}","{""@commitlint/cli"": ""^19.8.1"", ""@commitlint/config-conventional"": ""^19.8.1"", ""@comunica/runner"": ""^4.2.0"", ""@eslint/compat"": ""^1.3.2"", ""@eslint/eslintrc"": ""^3.3.1"", ""@eslint/js"": ""^9.34.0"", ""@openhps/core"": ""^1.0.16"", ""@openhps/fingerprinting"": ""^0.1.8"", ""@openhps/geospatial"": ""^0.1.30"", ""@openhps/rf"": ""^1.0.4"", ""@openhps/video"": ""^1.0.3"", ""@types/axios"": ""^0.14.0"", ""@types/benchmark"": ""^2.1.5"", ""@types/chai"": ""^5.2.2"", ""@types/mocha"": ""^10.0.10"", ""@types/node"": ""^24.3.0"", ""@types/node-fetch"": ""^3.0.3"", ""@types/sparqljs"": ""^3.1.12"", ""@types/uuid"": ""^10.0.0"", ""@typescript-eslint/eslint-plugin"": ""^8.41.0"", ""@typescript-eslint/parser"": ""^8.41.0"", ""benchmark"": ""^2.1.4"", ""buffer"": ""^6.0.3"", ""chai"": ""^6.0.1"", ""eslint"": ""^9.34.0"", ""eslint-config-prettier"": ""^10.1.8"", ""eslint-plugin-deprecation"": ""^3.0.0"", ""eslint-plugin-import"": ""^2.32.0"", ""eslint-plugin-jsdoc"": ""^54.1.1"", ""eslint-plugin-prettier"": ""^5.5.4"", ""globals"": ""^16.3.0"", ""husky"": ""^9.1.7"", ""mocha"": ""^11.7.1"", ""mocha-junit-reporter"": ""^2.2.1"", ""mocha-multi-reporters"": ""^1.5.1"", ""node-fetch"": ""^3.3.2"", ""npm-check-updates"": ""^18.0.2"", ""npm-run-all"": ""^4.1.5"", ""nyc"": ""^17.1.0"", ""prettier"": ""^3.6.2"", ""reflect-metadata"": "">=0.2.2"", ""serve"": ""^14.2.4"", ""shx"": ""^0.4.0"", ""standard-version"": ""^9.5.0"", ""terser-webpack-plugin"": ""^5.3.14"", ""ts-node"": ""^10.9.2"", ""typedoc"": ""^0.28.11"", ""typescript"": ""^5.9"", ""webpack"": ""^5.101.3"", ""webpack-bundle-analyzer"": ""^4.10.2"", ""webpack-cli"": ""^6.0.1""}"
@cpp.js/package-geos,https://www.npmjs.com/package/@cpp.js/package-geos,1.0.0,244667979,4683,4683,{},"{""cpp.js"": ""^1.0.0""}"
pascal-rn-t1,https://www.npmjs.com/package/pascal-rn-t1,9.0.0,257868113,1412,1045,"{""react"": ""17.0.2"", ""react-native"": ""0.68.2""}","{""@babel/core"": ""^7.18.5"", ""@babel/runtime"": ""^7.18.3"", ""@react-native-community/eslint-config"": ""^3.0.2"", ""@types/jest"": ""^28.1.3"", ""@types/react"": ""^18.0.14"", ""@types/react-native"": ""^0.68.0"", ""@types/react-test-renderer"": ""^18.0.0"", ""babel-jest"": ""^28.1.1"", ""eslint"": ""^8.18.0"", ""jest"": ""^28.1.1"", ""metro-react-native-babel-preset"": ""^0.71.1"", ""react-native-builder-bob"": ""^0.18.3"", ""react-test-renderer"": ""17.0.2"", ""typescript"": ""^4.7.4"", ""yarn-release"": ""^1.10.3""}"
happy-code-cli,https://www.npmjs.com/package/happy-code-cli,0.14.0-dev.19,261635961,65,65,"{""ai"": ""^5.0.107"", ""ws"": ""^8.19.0"", ""ink"": ""^6.5.1"", ""tar"": ""^7.5.2"", ""tmp"": ""^0.2.5"", ""zod"": ""3.25.76"", ""open"": ""^10.2.0"", ""axios"": ""^1.13.2"", ""chalk"": ""^5.6.2"", ""react"": ""^19.2.0"", ""fastify"": ""^5.6.2"", ""ps-list"": ""^8.1.1"", ""@types/ws"": ""^8.18.1"", ""tweetnacl"": ""^1.0.3"", ""@types/tmp"": ""^0.2.6"", ""http-proxy"": ""^1.18.1"", ""cross-spawn"": ""^7.0.6"", ""@types/react"": ""^19.2.7"", ""@stablelib/hex"": ""^2.0.1"", ""@types/ps-list"": ""^6.2.1"", ""expo-server-sdk"": ""^3.15.0"", ""qrcode-terminal"": ""^0.12.0"", ""socket.io-client"": ""^4.8.1"", ""@stablelib/base64"": ""^2.0.1"", ""@types/http-proxy"": ""^1.17.17"", ""@types/cross-spawn"": ""^6.0.6"", ""http-proxy-middleware"": ""^3.0.5"", ""@types/qrcode-terminal"": ""^0.12.2"", ""@agentclientprotocol/sdk"": ""^0.8.0"", ""@modelcontextprotocol/sdk"": ""^1.25.3"", ""fastify-type-provider-zod"": ""4.0.2""}","{""shx"": ""^0.3.3"", ""tsx"": ""^4.20.6"", ""dotenv"": ""^16.6.1"", ""eslint"": ""^9"", ""vitest"": ""^3.2.4"", ""pkgroll"": ""^2.14.2"", ""ts-node"": ""^10"", ""cross-env"": ""^10.1.0"", ""release-it"": ""^19.0.6"", ""typescript"": ""5.9.3"", ""@types/node"": "">=20"", ""@eslint/compat"": ""^1"", ""eslint-config-prettier"": ""^10""}"
currency-converter_vivant,https://www.npmjs.com/package/currency-converter_vivant,1.0.1,255526430,3095,3095,"{""expo"": ""~39.0.2"", ""expo-splash-screen"": ""~0.6.2"", ""expo-status-bar"": ""~1.0.2"", ""expo-updates"": ""~0.3.2"", ""react"": ""16.13.1"", ""react-dom"": ""16.13.1"", ""react-native"": ""~0.63.3"", ""react-native-gesture-handler"": ""~1.7.0"", ""react-native-reanimated"": ""~1.13.0"", ""react-native-screens"": ""~2.10.1"", ""react-native-unimodules"": ""~0.11.0"", ""react-native-web"": ""~0.13.12""}","{""@babel/core"": ""~7.9.0"", ""babel-jest"": ""~25.2.6"", ""jest"": ""~25.2.6"", ""react-test-renderer"": ""~16.13.1""}"
direc_method_call_andr_npm,https://www.npmjs.com/package/direc_method_call_andr_npm,0.0.1,266951459,1196,1193,{},{}
ngx-toggle-example,https://www.npmjs.com/package/ngx-toggle-example,0.0.0-development,257167351,335,334,"{""@angular/animations"": ""~13.2.1"", ""@angular/common"": ""~13.2.1"", ""@angular/compiler"": ""~13.2.1"", ""@angular/core"": ""~13.2.1"", ""@angular/forms"": ""~13.2.1"", ""@angular/localize"": ""~13.2.1"", ""@angular/platform-browser"": ""~13.2.1"", ""@angular/platform-browser-dynamic"": ""~13.2.1"", ""@angular/router"": ""~13.2.1"", ""@bugsplat/ngx-animated-counter"": ""^2.0.0"", ""@fortawesome/angular-fontawesome"": ""^0.10.1"", ""@fortawesome/fontawesome-svg-core"": ""~1.2.36"", ""@fortawesome/free-solid-svg-icons"": ""^5.15.4"", ""@ng-bootstrap/ng-bootstrap"": ""^11.0.0"", ""bootstrap"": ""^4.6.0"", ""rxjs"": ""~7.5.0"", ""tslib"": ""^2.3.0"", ""zone.js"": ""~0.11.4""}","{""@angular-devkit/build-angular"": ""~13.2.2"", ""@angular-eslint/builder"": ""13.0.1"", ""@angular-eslint/eslint-plugin"": ""13.0.1"", ""@angular-eslint/eslint-plugin-template"": ""13.0.1"", ""@angular-eslint/schematics"": ""13.0.1"", ""@angular-eslint/template-parser"": ""13.0.1"", ""@angular/cli"": ""~13.2.2"", ""@angular/compiler-cli"": ""~13.2.1"", ""@commitlint/cli"": ""^16.2.1"", ""@commitlint/config-conventional"": ""^16.2.1"", ""@semantic-release/changelog"": ""^6.0.1"", ""@semantic-release/git"": ""^10.0.1"", ""@types/jasmine"": ""^3.10.3"", ""@types/node"": ""^16.11.24"", ""@typescript-eslint/eslint-plugin"": ""5.3.0"", ""@typescript-eslint/parser"": ""5.3.0"", ""copyfiles"": ""^2.4.1"", ""eslint"": ""^8.2.0"", ""eslint-plugin-import"": ""^2.25.4"", ""eslint-plugin-jsdoc"": ""^37.7.0"", ""eslint-plugin-prefer-arrow"": ""^1.2.3"", ""husky"": ""^7.0.0"", ""jasmine"": ""^4.0.2"", ""jasmine-core"": ""~4.0.0"", ""karma"": ""~6.3.0"", ""karma-chrome-launcher"": ""~3.1.0"", ""karma-coverage"": ""~2.1.0"", ""karma-jasmine"": ""~4.0.0"", ""karma-jasmine-html-reporter"": ""~1.7.0"", ""ng-packagr"": ""^13.0.0"", ""semantic-release"": ""^19.0.2"", ""semantic-release-cli"": ""^5.4.4"", ""typescript"": ""~4.5.2""}"
work-agent,https://www.npmjs.com/package/work-agent,0.1.11,218184289,7640,7637,"{""@kubernetes/client-node"": ""^0.20.0"", ""@mariozechner/pi-coding-agent"": ""^0.53.1"", ""@radix-ui/react-accordion"": ""^1.2.12"", ""@radix-ui/react-avatar"": ""^1.1.11"", ""@radix-ui/react-collapsible"": ""^1.1.12"", ""@radix-ui/react-dialog"": ""^1.1.15"", ""@radix-ui/react-dropdown-menu"": ""^2.1.16"", ""@radix-ui/react-hover-card"": ""^1.1.15"", ""@radix-ui/react-label"": ""^2.1.8"", ""@radix-ui/react-popover"": ""^1.1.15"", ""@radix-ui/react-progress"": ""^1.1.8"", ""@radix-ui/react-scroll-area"": ""^1.2.10"", ""@radix-ui/react-select"": ""^2.2.6"", ""@radix-ui/react-separator"": ""^1.1.8"", ""@radix-ui/react-slot"": ""^1.2.4"", ""@radix-ui/react-switch"": ""^1.2.6"", ""@radix-ui/react-tabs"": ""^1.1.13"", ""@radix-ui/react-tooltip"": ""^1.2.8"", ""@radix-ui/react-use-controllable-state"": ""^1.2.2"", ""@rive-app/react-webgl2"": ""^4.27.0"", ""@streamdown/cjk"": ""^1.0.2"", ""@streamdown/code"": ""^1.0.3"", ""@streamdown/math"": ""^1.0.2"", ""@streamdown/mermaid"": ""^1.0.2"", ""@uiw/react-md-editor"": ""^4.0.11"", ""@xyflow/react"": ""^12.10.1"", ""adm-zip"": ""^0.5.16"", ""ai"": ""^6.0.103"", ""ai-elements"": ""^1.8.4"", ""ansi-to-react"": ""^6.2.6"", ""autoprefixer"": ""^10.4.20"", ""axios"": ""^1.13.5"", ""class-variance-authority"": ""^0.7.1"", ""clsx"": ""^2.1.1"", ""cmdk"": ""^1.1.1"", ""cron-parser"": ""^5.5.0"", ""embla-carousel-react"": ""^8.6.0"", ""highlight.js"": ""^11.11.1"", ""js-yaml"": ""^4.1.0"", ""lucide-react"": ""^0.563.0"", ""media-chrome"": ""^4.18.0"", ""motion"": ""^12.34.3"", ""nanoid"": ""^5.1.6"", ""next"": ""^15.0.0"", ""open"": ""^10.2.0"", ""pinyin-pro"": ""^3.24.5"", ""postcss"": ""^8.4.49"", ""react"": ""^19.0.0"", ""react-dom"": ""^19.0.0"", ""react-jsx-parser"": ""^2.4.1"", ""recharts"": ""^3.7.0"", ""shiki"": ""^3.23.0"", ""sql.js"": ""^1.12.0"", ""streamdown"": ""^2.3.0"", ""tailwind-merge"": ""^3.4.0"", ""tailwindcss"": ""^3.4.19"", ""tailwindcss-animate"": ""^1.0.7"", ""tokenlens"": ""^1.3.1"", ""typescript"": ""^5.7.3"", ""use-stick-to-bottom"": ""^1.1.3""}","{""@types/adm-zip"": ""^0.5.7"", ""@types/js-yaml"": ""^4.0.9"", ""@types/node"": ""^22.19.11"", ""@types/react"": ""^19.0.0"", ""@types/react-dom"": ""^19.0.0"", ""@types/sql.js"": ""^1.4.9"", ""vitest"": ""^4.0.18""}"
@native-base/v3,https://www.npmjs.com/package/@native-base/v3,0.3.2,212834964,20849,16598,"{""lodash"": ""^4.17.20"", ""deepmerge"": ""^4.2.2"", ""expo-font"": ""^8.3.0"", ""tinycolor2"": ""^1.4.2"", ""babel-eslint"": ""^10.1.0"", ""styled-system"": ""^5.1.5"", ""react-native-svg"": ""^12.1.0"", ""@types/tinycolor2"": ""^1.4.2"", ""styled-components"": ""^5.2.0"", ""@expo/vector-icons"": ""^10.0.6"", ""hoist-non-react-statics"": ""^3.3.2"", ""react-native-unimodules"": ""~0.10.1"", ""react-native-vector-icons"": ""^7.1.0"", ""react-native-material-ripple"": ""^0.9.1""}","{""jest"": ""^26.0.1"", ""husky"": ""^4.2.5"", ""react"": ""16.11.0"", ""eslint"": ""^7.10.0"", ""prettier"": ""^2.0.5"", ""commitlint"": ""^8.3.5"", ""release-it"": ""^13.5.8"", ""typescript"": ""^3.8.3"", ""@types/jest"": ""^26.0.0"", ""pod-install"": ""^0.1.0"", ""@types/react"": ""^16.9.19"", ""react-native"": ""0.62.2"", ""@types/lodash"": ""^4.14.162"", ""@types/react-native"": ""0.62.13"", ""@types/styled-system"": ""^5.1.9"", ""eslint-config-prettier"": ""^6.11.0"", ""eslint-plugin-prettier"": ""^3.1.3"", ""@types/styled-components"": ""^5.0.1"", ""@react-native-community/bob"": ""^0.16.2"", ""@commitlint/config-conventional"": ""^8.3.4"", ""@types/react-native-vector-icons"": ""^6.4.6"", ""@release-it/conventional-changelog"": ""^1.1.4"", ""@react-native-community/eslint-config"": ""^2.0.0""}"
@zelo/zelosh-win32-x64,https://www.npmjs.com/package/@zelo/zelosh-win32-x64,0.0.12,234865599,5,5,{},{}
agent-frontend,https://www.npmjs.com/package/agent-frontend,1.0.0,243756999,6549,6541,{},{}
tradeadviser,https://www.npmjs.com/package/tradeadviser,0.1.3,232705645,592,565,"{""-"": ""^0.0.1"", ""@ant-design/icons"": ""^5.1.3"", ""@babel/preset-react"": ""^7.0.0"", ""@emotion/react"": ""^11.11.1"", ""@emotion/styled"": ""^11.11.0"", ""@fortawesome/fontawesome-svg-core"": ""^6.2.0"", ""@fortawesome/free-solid-svg-icons"": ""^6.2.0"", ""@fortawesome/react-fontawesome"": ""^0.2.0"", ""@google-cloud/bigquery"": ""^6.2.0"", ""@google-cloud/bigquery-data-exchange"": ""^0.4.2"", ""@google-cloud/orchestration-airflow"": ""^2.5.0"", ""@hapi/hawk"": ""^8.0.0"", ""@mui/material"": ""^5.14.3"", ""@popperjs/core"": ""^2.11.8"", ""@rollup/plugin-terser"": ""^0.4.3"", ""@svgr/plugin-svgo"": ""^6.5.0"", ""@svgr/webpack"": ""^6.5.0"", ""@testing-library/jest-dom"": ""^5.16.5"", ""@testing-library/user-event"": ""^13.5.0"", ""ajv"": ""^8.11.0"", ""autolinker"": ""^4.0.0"", ""autoprefixer"": ""^10.4.12"", ""axios"": ""^0.21.1"", ""bcrypt"": ""^5.0.1"", ""body-parser"": ""^1.20.0"", ""bootstrap"": ""^5.2.2"", ""coinbase"": ""^2.0.8"", ""components"": ""^0.1.0"", ""concurrently"": ""^7.3.0"", ""cookie-parser"": ""^1.4.6"", ""cors"": ""^2.8.5"", ""cross-env"": ""^7.0.3"", ""crypto-js"": ""^4.1.1"", ""css-select"": ""^5.1.0"", ""d3"": ""^7.8.4"", ""date-fns"": ""^2.29.3"", ""debug"": ""^4.3.4"", ""dist"": ""^0.1.2"", ""dotenv"": ""^16.0.2"", ""eslint"": ""^8.27.0"", ""express"": ""^4.18.1"", ""express-fileupload"": ""^1.4.0"", ""firebase"": ""^10.1.0"", ""flow-bin"": ""^0.188.2"", ""fs"": ""^0.0.1-security"", ""fs-extra"": ""^10.1.0"", ""gh-pages"": ""^5.0.0"", ""google-map-react"": ""^2.2.1"", ""har-validator"": ""^5.1.0"", ""history"": ""^5.3.0"", ""hooks"": ""^0.3.2"", ""http-errors"": ""^2.0.0"", ""install"": ""^0.13.0"", ""jsonwebtoken"": ""^9.0.0"", ""jwt-decode"": ""^3.1.2"", ""lodash"": ""^4.17.21"", ""mdb-react-ui-kit"": ""^6.1.0"", ""mocha"": ""^10.0.0"", ""mysql2"": ""^2.3.3"", ""next"": ""^13.1.1"", ""nodemailer"": ""^6.8.0"", ""nth-check"": ""^2.1.1"", ""openai"": ""^3.2.1"", ""path"": ""^0.12.7"", ""popper.js"": ""^1.16.1"", ""process"": ""^0.11.10"", ""react"": ""^18.2.0"", ""react-apexcharts"": ""^1.4.1"", ""react-bootstrap"": ""^2.5.0"", ""react-dom"": ""^18.2.0"", ""react-file-upload"": ""^0.0.4"", ""react-icons"": ""^4.8.0"", ""react-phone-input-2"": ""^2.15.1"", ""react-router-dom"": ""^6.3.0"", ""react-scripts"": ""^5.0.1"", ""react-social-login-buttons"": ""^3.6.1"", ""react-spinners"": ""^0.13.6"", ""react-timers"": ""^5.0.3"", ""reactstrap"": ""^9.1.5"", ""redis"": ""^4.3.1"", ""request"": ""^2.88.2"", ""request-promise"": ""^4.0.0"", ""rewire"": ""^6.0.0"", ""sequelize"": ""^6.21.4"", ""serve"": ""^14.2.0"", ""styled-components"": ""^5.3.5"", ""superagent"": ""^8.0.0"", ""svgo"": ""^2.8.0"", ""swagger-ui-react"": ""^4.19.0"", ""timers-browserify"": ""^2.0.12"", ""uglify-js"": ""^2.6.0"", ""url"": ""^0.11.0"", ""uuid"": ""^9.0.0"", ""web-vitals"": ""^2.1.4"", ""webpack"": ""^5.84.1"", ""yarn"": ""^1.22.19""}","{""@babel/core"": ""^7.4.4"", ""@babel/preset-env"": ""^7.4.4"", ""@babel/preset-react"": ""^7.0.0"", ""eslint-config-react"": ""^1.1.7"", ""husky"": ""^8.0.3"", ""kill-port"": ""^2.0.1"", ""lint-staged"": ""^13.2.2"", ""nodemon"": ""^2.0.19"", ""postcss-nesting"": ""^11.2.2""}"
citydo_custom_cesium_1,https://www.npmjs.com/package/citydo_custom_cesium_1,1.57.0,226374932,6174,6174,"{""requirejs"": ""^2.3.2""}","{""almond"": ""^0.3.3"", ""aws-sdk"": ""^2.18.0"", ""bluebird"": ""^3.4.6"", ""cloc"": ""^2.3.3"", ""compression"": ""^1.6.2"", ""eslint"": ""^5.13.0"", ""eslint-plugin-html"": ""^5.0.3"", ""express"": ""^4.15.0"", ""globby"": ""^9.0.0"", ""glsl-strip-comments"": ""^1.0.0"", ""gulp"": ""^4.0.0"", ""gulp-insert"": ""^0.5.0"", ""gulp-rename"": ""^1.2.2"", ""gulp-replace"": ""^1.0.0"", ""gulp-tap"": ""^1.0.1"", ""gulp-uglify"": ""^3.0.0"", ""gulp-zip"": ""^4.0.0"", ""jasmine-core"": ""^3.3.0"", ""jsdoc"": ""^3.4.3"", ""karma"": ""^4.0.0"", ""karma-chrome-launcher"": ""^2.0.0"", ""karma-detect-browsers"": ""^2.2.3"", ""karma-edge-launcher"": ""^0.4.2"", ""karma-firefox-launcher"": ""^1.0.0"", ""karma-ie-launcher"": ""^1.0.0"", ""karma-jasmine"": ""^2.0.0"", ""karma-longest-reporter"": ""^1.1.0"", ""karma-requirejs"": ""^1.1.0"", ""karma-safari-launcher"": ""^1.0.0"", ""karma-spec-reporter"": ""^0.0.32"", ""merge-stream"": ""^1.0.1"", ""mime"": ""^2.0.3"", ""mkdirp"": ""^0.5.1"", ""request"": ""^2.79.0"", ""rimraf"": ""^2.6.1"", ""stream-to-promise"": ""^2.2.0"", ""yargs"": ""^13.2.0""}"
voziq,https://www.npmjs.com/package/voziq,5.0.0,217987666,7362,7346,{},{}
ltfy,https://www.npmjs.com/package/ltfy,0.0.2,237608172,90,90,"{""express"": ""^4.17.2""}","{""electron"": ""^9.4.4"", ""electron-builder"": ""^20.44.4""}"
nikcli-linux-x64-baseline-musl,https://www.npmjs.com/package/nikcli-linux-x64-baseline-musl,0.0.6,205890882,2,2,{},{}
react-native-document-reader-core-ocrandmrzrfid,https://www.npmjs.com/package/react-native-document-reader-core-ocrandmrzrfid,5.1.0,211917525,29,28,{},{}
nitpiq-linux-x64,https://www.npmjs.com/package/nitpiq-linux-x64,0.8.0,210089145,3,3,{},{}
react-native-template-carlin,https://www.npmjs.com/package/react-native-template-carlin,0.0.2,206732323,2642,2639,{},{}
pareto-cli,https://www.npmjs.com/package/pareto-cli,0.2.1,176218974,21,20,"{""auto-load"": ""^2.1.0"", ""bluebird"": ""^3.4.6"", ""boom"": ""^4.2.0"", ""chalk"": ""^1.1.3"", ""daemon"": ""^1.1.0"", ""heapdump"": ""^0.3.7"", ""jwt-decode"": ""^2.1.0"", ""lodash"": ""^4.17.2"", ""mongodb"": ""^2.2.12"", ""nedb"": ""^1.8.0"", ""pad"": ""^1.0.2"", ""promptly"": ""^2.1.0"", ""socket.io-client"": ""^1.7.1"", ""structured-cli"": ""^1.0.5"", ""superagent"": ""^3.0.0"", ""update-notifier"": ""^1.0.2""}",{}
@cpp.js/package-geos-ios,https://www.npmjs.com/package/@cpp.js/package-geos-ios,2.0.0-beta.1,182235517,3200,3200,{},"{""cpp.js"": ""^2.0.0-beta.1""}"
@collageofmyself-ui/uikit,https://www.npmjs.com/package/@collageofmyself-ui/uikit,0.0.1,197348519,393,393,"{""@popperjs/core"": ""^2.9.2"", ""@types/lodash"": ""^4.14.168"", ""@types/styled-system"": ""^5.1.10"", ""lodash"": ""^4.17.20"", ""react-popper"": ""^2.2.5"", ""styled-system"": ""^5.1.5""}","{""@testing-library/jest-dom"": ""^5.11.6"", ""@testing-library/react"": ""^11.2.5"", ""@types/react-dom"": ""^17.0.5"", ""jest-styled-components"": ""^7.0.3"", ""react"": ""^17.0.1"", ""react-dom"": ""^17.0.1"", ""react-router-dom"": ""^5.2.0"", ""styled-components"": ""^5.2.0""}"
suny-gui,https://www.npmjs.com/package/suny-gui,0.2.0,191930376,4017,4016,"{""@ramonak/react-progress-bar"": ""^3.1.0"", ""ansi-to-react"": ""^6.0.8"", ""arraybuffer-loader"": ""^1.0.6"", ""autoprefixer"": ""^9.0.1"", ""base64-loader"": ""1.0.0"", ""bowser"": ""1.9.4"", ""classnames"": ""2.2.6"", ""computed-style-to-inline-style"": ""3.0.0"", ""copy-webpack-plugin"": ""^4.5.1"", ""core-js"": ""2.5.7"", ""css-loader"": ""^1.0.0"", ""enzyme"": ""^3.5.0"", ""enzyme-adapter-react-16"": ""1.3.0"", ""es6-object-assign"": ""1.1.0"", ""file-loader"": ""2.0.0"", ""get-float-time-domain-data"": ""0.1.0"", ""get-user-media-promise"": ""1.1.4"", ""iconv-lite"": ""^0.6.2"", ""immutable"": ""3.8.2"", ""intl"": ""1.2.5"", ""js-base64"": ""2.4.9"", ""keymirror"": ""0.1.1"", ""lodash.bindall"": ""4.4.0"", ""lodash.debounce"": ""4.0.8"", ""lodash.defaultsdeep"": ""4.6.1"", ""lodash.omit"": ""4.5.0"", ""lodash.throttle"": ""4.0.1"", ""minilog"": ""3.1.0"", ""mkdirp"": ""^0.5.1"", ""monaco-editor"": ""^0.15.1"", ""omggif"": ""1.0.9"", ""papaparse"": ""5.3.0"", ""postcss-import"": ""^12.0.0"", ""postcss-loader"": ""^3.0.0"", ""postcss-simple-vars"": ""^5.0.1"", ""prop-types"": ""^15.5.10"", ""query-string"": ""^5.1.1"", ""raw-loader"": ""^0.5.1"", ""react"": ""^16.0.0"", ""react-contextmenu"": ""2.9.4"", ""react-dom"": ""^16.0.0"", ""react-draggable"": ""3.0.5"", ""react-ga"": ""2.5.3"", ""react-intl"": ""2.9.0"", ""react-modal"": ""3.6.1"", ""react-monaco-editor"": ""^0.28.0"", ""react-popover"": ""0.5.10"", ""react-redux"": ""5.0.7"", ""react-responsive"": ""5.0.0"", ""react-scrollable-feed"": ""^1.2.0"", ""react-style-proptype"": ""3.2.2"", ""react-switch"": ""^5.0.1"", ""react-tabs"": ""2.3.0"", ""react-tooltip"": ""3.8.0"", ""react-virtualized"": ""9.20.1"", ""redux"": ""3.7.2"", ""redux-throttle"": ""0.1.1"", ""scratch-audio"": ""0.1.0-prerelease.20200528195344"", ""scratch-paint"": ""0.2.0-prerelease.20210615011117"", ""scratch-render"": ""0.1.0-prerelease.20210325231800"", ""scratch-render-fonts"": ""1.0.0-prerelease.20210401210003"", ""scratch-storage"": ""1.3.5"", ""scratch-svg-renderer"": ""0.2.0-prerelease.20210511195415"", ""startaudiocontext"": ""1.2.1"", ""style-loader"": ""^0.23.0"", ""suny-blocks"": ""0.2.0"", ""suny-l10n"": ""0.2.0"", ""suny-link"": ""0.2.0"", ""suny-save-svg-as-png"": ""0.1.0"", ""suny-vm"": ""0.2.0"", ""text-encoding"": ""0.7.0"", ""to-style"": ""1.3.3"", ""wav-encoder"": ""1.3.0"", ""xhr"": ""2.5.0""}","{""@babel/cli"": ""^7.1.2"", ""@babel/core"": ""^7.1.2"", ""@babel/plugin-proposal-object-rest-spread"": ""^7.0.0"", ""@babel/plugin-syntax-dynamic-import"": ""^7.0.0"", ""@babel/plugin-transform-async-to-generator"": ""^7.1.0"", ""@babel/preset-env"": ""^7.1.0"", ""@babel/preset-react"": ""^7.0.0"", ""babel-core"": ""7.0.0-bridge.0"", ""babel-eslint"": ""^10.0.1"", ""babel-loader"": ""^8.0.4"", ""chromedriver"": ""90.0.1"", ""enzyme"": ""^3.5.0"", ""enzyme-adapter-react-16"": ""1.3.0"", ""eslint"": ""^5.7.0"", ""eslint-config-scratch"": ""^6.0.0"", ""eslint-import-resolver-webpack"": ""^0.11.1"", ""eslint-plugin-import"": ""^2.18.2"", ""eslint-plugin-jest"": ""^22.14.1"", ""eslint-plugin-react"": ""^7.12.4"", ""gh-pages"": ""github:rschamp/gh-pages#publish-branch-to-subfolder"", ""html-webpack-plugin"": ""^3.2.0"", ""jest"": ""^21.0.0"", ""jest-junit"": ""^7.0.0"", ""mkdirp"": ""^1.0.3"", ""monaco-editor-webpack-plugin"": ""^1.7.0"", ""raf"": ""^3.4.0"", ""react-test-renderer"": ""16.2.0"", ""redux-mock-store"": ""^1.2.3"", ""rimraf"": ""^2.6.1"", ""selenium-webdriver"": ""3.6.0"", ""suny-l10n"": ""^0.1.1"", ""uglifyjs-webpack-plugin"": ""^1.2.5"", ""web-audio-test-api"": ""^0.5.2"", ""webpack"": ""^4.6.0"", ""webpack-cli"": ""^3.1.0"", ""webpack-dev-server"": ""^3.1.3""}"
ldfdcbkp2,https://www.npmjs.com/package/ldfdcbkp2,1.0.0,185932730,945,945,{},{}
@claudecode/cli,https://www.npmjs.com/package/@claudecode/cli,0.0.2,165074932,54,54,{},{}
